year,i,j,n_j,n_p,t_p,t_c,first_name,family_name,gender
2013,PACOURET JEROME,2013_ST44,8,1,1,1,JEROME,PACOURET,m
2013,PAGANI CAMILLA,2013_ST63,13,1,1,1,CAMILLA,PAGANI,f
2013,PAGIS JULIE,2013_ST35,13,1,5,4,JULIE,PAGIS,f
2013,PALIER BRUNO,2013_CP,3,1,5,3,BRUNO,PALIER,m
2013,PALOMARES ELISE,2013_ST11,22,1,1,1,ELISE,PALOMARES,f
2013,PANEL SOPHIE,2013_ST23,18,1,1,1,SOPHIE,PANEL,f
2013,PAPA FRANCOISE,2013_MTED1,24,1,1,1,FRANCOISE,PAPA,f
2013,PAPADOPOULOS IOANNIS,2013_ST40,9,1,1,1,IOANNIS,PAPADOPOULOS,m
2013,PARANTHOEN JEAN BAPTISTE,2013_ST2,16,2,3,2,JEAN BAPTISTE,PARANTHOEN,m
2013,PARANTHOEN JEAN BAPTISTE,2013_ST20,18,2,3,2,JEAN BAPTISTE,PARANTHOEN,m
2013,PARENT FANNY,2013_ST15,10,2,2,1,FANNY,PARENT,f
2013,PARENT FANNY,2013_ST24,27,2,2,1,FANNY,PARENT,f
2013,PARIZET RAPHAELLE,2013_ST42,25,1,4,3,RAPHAELLE,PARIZET,f
2013,PATARD MARC,2013_ST57,10,1,2,2,MARC,PATARD,m
2013,PATERNOTTE DAVID,2013_ST32,8,1,2,2,DAVID,PATERNOTTE,m
2013,PAVARD BIBIA,2013_ST33,26,1,1,1,BIBIA,PAVARD,f
2013,PAYA PASTOR ALICIA,2013_ST4,16,1,1,1,ALICIA,PAYA PASTOR,f
2013,PAYRE RENAUD,2013_ST10,13,1,5,4,RENAUD,PAYRE,m
2013,PECLAT MELANIE,2013_ST8,12,1,1,1,MELANIE,PECLAT,f
2013,PELABAY JANIE,2013_ST63,13,2,5,3,JANIE,PELABAY,f
2013,PELABAY JANIE,2013_ST65,9,2,5,3,JANIE,PELABAY,f
2013,PELEG ILAN,2013_ST41,39,1,2,2,ILAN,PELEG,m
2013,PELLON GAELLE,2013_ST34,9,1,1,1,GAELLE,PELLON,f
2013,PENISSAT ETIENNE,2013_ST4,16,1,5,4,ETIENNE,PENISSAT,m
2013,PERCHOC PHILIPPE,2013_ST43,17,2,2,1,PHILIPPE,PERCHOC,m
2013,PERCHOC PHILIPPE,2013_MPP3,5,2,2,1,PHILIPPE,PERCHOC,m
2013,PERIES GABRIEL,2013_ST52,22,1,3,3,GABRIEL,PERIES,m
2013,PERREAU BRUNO,2013_ST33,26,1,2,2,BRUNO,PERREAU,m
2013,PERRIN ANA,2013_ST5,17,1,1,1,ANA,PERRIN,f
2013,PERSICO SIMON,2013_ST7,22,2,6,5,SIMON,PERSICO,m
2013,PERSICO SIMON,2013_ST23,18,2,6,5,SIMON,PERSICO,m
2013,PETITEVILLE FRANCK,2013_ST47,14,1,4,4,FRANCK,PETITEVILLE,m
2013,PETRELLA FRANCESCA,2013_ST9,14,1,1,1,FRANCESCA,PETRELLA,f
2013,PETTE MATHILDE,2013_ST34,9,1,3,3,MATHILDE,PETTE,f
2013,PFLIEGER GERALDINE,2013_ST18,9,1,3,2,GERALDINE,PFLIEGER,f
2013,PHELIPPEAU ERIC,2013_ST41,39,1,6,5,ERIC,PHELIPPEAU,m
2013,PIAZZA PIERRE,2013_ST51,17,1,1,1,PIERRE,PIAZZA,m
2013,PICQUE NICOLAS,2013_ST66,11,1,1,1,NICOLAS,PICQUE,m
2013,PIETTRE ALEXANDRE,2013_ST29,13,1,1,1,ALEXANDRE,PIETTRE,m
2013,PIGANIOL MARIE,2013_ST16,19,1,2,2,MARIE,PIGANIOL,f
2013,PILLON JEAN MARIE,2013_ST4,16,1,5,4,JEAN MARIE,PILLON,m
2013,PILMIS OLIVIER,2013_ST17,11,1,1,1,OLIVIER,PILMIS,m
2013,PINGAUD ETIENNE,2013_ST29,13,2,4,3,ETIENNE,PINGAUD,m
2013,PINGAUD ETIENNE,2013_ST59,7,2,4,3,ETIENNE,PINGAUD,m
2013,PINSON GILLES,2013_ST19,15,1,6,5,GILLES,PINSON,m
2013,PLACIDI DELPHINE,2013_ST47,14,1,4,3,DELPHINE,PLACIDI,f
2013,PLUMAUZILLE CLYDE MARLO,2013_ST33,26,1,1,1,MARLO,PLUMAUZILLE CLYDE,m
2013,POAMA ANDREI,2013_ST22,8,1,2,2,ANDREI,POAMA,m
2013,POCHIC SOPHIE,2013_ST46,13,1,1,1,SOPHIE,POCHIC,f
2013,POHN AXEL,2013_ST2,16,1,1,1,AXEL,POHN,m
2013,POIRIER MARINE,2013_MPP2,10,2,2,1,MARINE,POIRIER,f
2013,POIRIER MARINE,2013_AD3,7,2,2,1,MARINE,POIRIER,f
2013,POKAM HILAIRE DE PRINCE,2013_ST48,12,1,1,1,PRINCE,POKAM HILAIRE DE,m
2013,POLICAR ALAIN,2013_ST65,9,1,1,1,ALAIN,POLICAR,m
2013,POLLARD JULIE,2013_ST8,12,1,7,5,JULIE,POLLARD,f
2013,PONS VINCENT,2013_ST29,13,1,2,2,VINCENT,PONS,m
2013,POPA IOANA,2013_ST44,8,2,3,2,IOANA,POPA,f
2013,POPA IOANA,2013_ST50,16,2,3,2,IOANA,POPA,f
2013,POUPONNEAU FLORENT,2013_ST47,14,1,3,3,FLORENT,POUPONNEAU,m
2013,PRADELLA SEBASTIEN,2013_ST19,15,1,2,2,SEBASTIEN,PRADELLA,m
2013,PRAT PAULINE,2013_ST13,9,1,1,1,PAULINE,PRAT,f
2013,PREARO MASSIMO,2013_ST32,8,1,1,1,MASSIMO,PREARO,m
2013,PRUDHOMME DOROTHEE,2013_ST11,22,1,1,1,DOROTHEE,PRUDHOMME,f
2013,PUISSANT EMMANUELLE,2013_ST9,14,1,1,1,EMMANUELLE,PUISSANT,f
2013,QUERE OLIVIER,2013_ST2,16,2,6,4,OLIVIER,QUERE,m
2013,QUERE OLIVIER,2013_ST4,16,2,6,4,OLIVIER,QUERE,m
2013,QUESNAY ARTHUR,2013_ST53,17,1,1,1,ARTHUR,QUESNAY,m
2013,RAGARU NADEGE,2013_ST43,17,1,3,3,NADEGE,RAGARU,f
2013,RAGAZZI FRANCESCO,2013_ST52,22,1,1,1,FRANCESCO,RAGAZZI,m
2013,RAIMBAULT NICOLAS,2013_ST19,15,1,2,2,NICOLAS,RAIMBAULT,m
2013,RAISON DU CLEUZIOU YANN,2013_ST59,7,1,2,2,YANN,RAISON DU CLEUZIOU,m
2013,RAJEEV GOWDA,2013_ST41,39,1,1,1,GOWDA,RAJEEV,m
2013,RAMAMBASON MARYSE,2013_ST39,6,1,1,1,MARYSE,RAMAMBASON,f
2013,RAMEL FREDERIC,2013_ST51,17,2,6,4,FREDERIC,RAMEL,m
2013,RAMEL FREDERIC,2013_MPP1,6,2,6,4,FREDERIC,RAMEL,m
2013,RAYOU PATRICK,2013_ST30,23,1,1,1,PATRICK,RAYOU,m
2013,RAZAC OLIVIER,2013_ST55,11,1,1,1,OLIVIER,RAZAC,m
2013,REBER BERNARD,2013_ST64,13,1,2,2,BERNARD,REBER,m
2013,REGONINI GLORIA,2013_ST7,22,1,1,1,GLORIA,REGONINI,f
2013,REIGNER HELENE,2013_ST19,15,1,4,4,HELENE,REIGNER,f
2013,REIS ELISA,2013_CP,3,1,1,1,ELISA,REIS,f
2013,REUNGOAT EMMANUELLE,2013_ST27,21,1,4,3,EMMANUELLE,REUNGOAT,f
2013,REVET SANDRINE,2013_ST20,18,1,2,2,SANDRINE,REVET,f
2013,REVILLARD ANNE,2013_ST37,18,1,3,2,ANNE,REVILLARD,f
2013,RIAUX GILLES,2013_ST36,9,1,1,1,GILLES,RIAUX,m
2013,RICHEZ NADINE,2013_ST9,14,1,1,1,NADINE,RICHEZ,f
2013,RICORDEAU GWENOLA,2013_ST32,8,1,1,1,GWENOLA,RICORDEAU,f
2013,RINDZEVICIUTE EGLE,2013_ST3,6,1,1,1,EGLE,RINDZEVICIUTE,f
2013,RINNE JENNI,2013_ST31,14,1,1,1,JENNI,RINNE,f
2013,RIO NICOLAS,2013_ST13,9,1,1,1,NICOLAS,RIO,m
2013,RIOUFREYT THIBAUT,2013_ST11,22,2,6,4,THIBAUT,RIOUFREYT,m
2013,RIOUFREYT THIBAUT,2013_ST57,10,2,6,4,THIBAUT,RIOUFREYT,m
2013,RIUTORT PHILIPPE,2013_ST38,10,1,1,1,PHILIPPE,RIUTORT,m
2013,RIVIERE JEAN,2013_MTED1,24,1,5,3,JEAN,RIVIERE,m
2013,ROBELET MAGALI,2013_ST15,10,1,1,1,MAGALI,ROBELET,f
2013,ROBERT ANDRE,2013_ST30,23,1,1,1,ANDRE,ROBERT,m
2013,ROBERT CECILE,2013_ST42,25,1,5,4,CECILE,ROBERT,f
2013,ROBIN MARIE FLORIANE,2013_ST37,18,1,1,1,MARIE FLORIANE,ROBIN,f
2013,ROCHA LUKIC MELINA,2013_ST8,12,1,1,1,MELINA,ROCHA LUKIC,f
2013,RODRIGUEZ TANIA,2013_ST18,9,2,2,1,TANIA,RODRIGUEZ,f
2013,RODRIGUEZ TANIA,2013_ST40,9,2,2,1,TANIA,RODRIGUEZ,f
2013,ROGER ANTOINE,2013_ST20,18,1,6,4,ANTOINE,ROGER,m
2013,ROGER AURELIE,2013_ST37,18,1,3,3,AURELIE,ROGER,f
2013,ROLLAND STELLIO,2013_ST12,10,1,1,1,STELLIO,ROLLAND,m
2013,ROLLET GUILLAUME,2013_ST24,27,1,1,1,GUILLAUME,ROLLET,m
2013,ROMAIN MATHIEU,2013_ST24,27,1,1,1,MATHIEU,ROMAIN,m
2013,ROSENER ANDREAS,2013_ST6,19,1,1,1,ANDREAS,ROSENER,m
2013,ROSSI FREDERICA,2013_ST3,6,1,1,1,FREDERICA,ROSSI,f
2013,ROSSINI CAROLINA,2013_ST24,27,1,1,1,CAROLINA,ROSSINI,f
2013,ROUGER AUDREY,2013_MPP2,10,1,3,2,AUDREY,ROUGER,f
2013,ROUMEAS ELISE,2013_ST64,13,1,1,1,ELISE,ROUMEAS,f
2013,ROUSSEAU MAX,2013_ST19,15,1,2,2,MAX,ROUSSEAU,m
2013,ROUX GUILLAUME,2013_ST55,11,1,4,3,GUILLAUME,ROUX,m
2013,ROUX SEBASTIEN,2013_ST5,17,1,1,1,SEBASTIEN,ROUX,m
2013,ROZA STEPHANIE,2013_ST66,11,1,1,1,STEPHANIE,ROZA,f
2013,ROZIER SABINE,2013_ST8,12,1,5,4,SABINE,ROZIER,f
2013,RUAULT LUCILE,2013_ST5,17,2,3,2,LUCILE,RUAULT,f
2013,RUAULT LUCILE,2013_ST33,26,2,3,2,LUCILE,RUAULT,f
2013,RUSCIANO FRANK,2013_ST41,39,1,2,2,FRANK,RUSCIANO,m
2013,RUSSO LUANA,2013_ST28,15,1,1,1,LUANA,RUSSO,f
2013,RUWET COLINE,2013_ST45,12,1,1,1,COLINE,RUWET,f
2013,SABBAGH DANIEL,2013_CP,3,1,1,1,DANIEL,SABBAGH,m
2013,SACRISTE GUILLAUME,2013_MPP3,5,1,2,2,GUILLAUME,SACRISTE,m
2013,SAEIDNIA SAHAR AURORE,2013_ST42,25,1,3,3,AURORE,SAEIDNIA SAHAR,f
2013,SAIGET MARIE,2013_ST46,13,1,4,3,MARIE,SAIGET,f
2013,SAINT ARNAUD,2013_ST20,18,1,2,2,ARNAUD,SAINT,m
2013,SALA PALA VALERIE,2013_ST11,22,1,1,1,VALERIE,SALA PALA,f
2013,SALOMONE ROSEMARY,2013_ST14,17,1,1,1,ROSEMARY,SALOMONE,f
2013,SANDERS HILARY,2013_ST14,17,1,1,1,HILARY,SANDERS,f
2013,SARANGI ASHA,2013_ST14,17,1,1,1,ASHA,SARANGI,f
2013,SAUGER NICOLAS,2013_ST6,19,3,10,3,NICOLAS,SAUGER,m
2013,SAUGER NICOLAS,2013_ST28,15,3,10,3,NICOLAS,SAUGER,m
2013,SAUGER NICOLAS,2013_MTED1,24,3,10,3,NICOLAS,SAUGER,m
2013,SAULIERE JEROME,2013_ST14,17,1,1,1,JEROME,SAULIERE,m
2013,SAURUGGER SABINE,2013_ST7,22,1,6,5,SABINE,SAURUGGER,f
2013,SAUVETRE PIERRE,2013_ST55,11,2,3,2,PIERRE,SAUVETRE,m
2013,SAUVETRE PIERRE,2013_ST60,8,2,3,2,PIERRE,SAUVETRE,m
2013,SAWICKI FREDERIC,2013_ST25,14,4,9,5,FREDERIC,SAWICKI,m
2013,SAWICKI FREDERIC,2013_ST28,15,4,9,5,FREDERIC,SAWICKI,m
2013,SAWICKI FREDERIC,2013_ST30,23,4,9,5,FREDERIC,SAWICKI,m
2013,SAWICKI FREDERIC,2013_ST37,18,4,9,5,FREDERIC,SAWICKI,m
2013,SCHEMEIL YVES,2013_ST49,14,2,9,4,YVES,SCHEMEIL,m
2013,SCHEMEIL YVES,2013_MPP3,5,2,9,4,YVES,SCHEMEIL,m
2013,SCHERRER AMANDINE,2013_ST52,22,1,1,1,AMANDINE,SCHERRER,f
2013,SCHMIDT NATHALIE,2013_ST63,13,1,1,1,NATHALIE,SCHMIDT,f
2013,SCHOTTE MANUEL,2013_ST42,25,1,1,1,MANUEL,SCHOTTE,m
2013,SCHUTZ GABRIELLE,2013_ST5,17,1,1,1,GABRIELLE,SCHUTZ,f
2013,SEGARD PAULINE,2013_ST47,14,1,2,2,PAULINE,SEGARD,f
2013,SEGAS SEBASTIEN,2013_ST9,14,2,5,3,SEBASTIEN,SEGAS,m
2013,SEGAS SEBASTIEN,2013_ST19,15,2,5,3,SEBASTIEN,SEGAS,m
2013,SEGUIN EVE,2013_ST20,18,1,1,1,EVE,SEGUIN,f
2013,SELDES BARRY,2013_ST41,39,1,1,1,BARRY,SELDES,m
2013,SELPONI YOHAN,2013_ST5,17,1,2,2,YOHAN,SELPONI,m
2013,SEMAL LUC,2013_ST62,11,1,4,3,LUC,SEMAL,m
2013,SENAC REJANE,2013_ST65,9,1,4,4,REJANE,SENAC,f
2013,SERENI PAUL,2013_ST63,13,1,1,1,PAUL,SERENI,m
2013,SHEYKO ROMAN,2013_ST41,39,1,1,1,ROMAN,SHEYKO,m
2013,SHUKAN IOULIA,2013_ST39,6,1,3,3,IOULIA,SHUKAN,f
2013,SIDI MOUSSA NEDJIB,2013_ST53,17,1,1,1,NEDJIB,SIDI MOUSSA,m
2013,SIMEANT JOHANNA,2013_ST35,13,2,4,3,JOHANNA,SIMEANT,f
2013,SIMEANT JOHANNA,2013_ST50,16,2,4,3,JOHANNA,SIMEANT,f
2013,SIMON PATRICK,2013_ST11,22,1,1,1,PATRICK,SIMON,m
2013,SIMONNEAU DAMIEN,2013_ST51,17,1,3,3,DAMIEN,SIMONNEAU,m
2013,SIRON THOMAS,2013_ST12,10,1,1,1,THOMAS,SIRON,m
2013,SKORNICKI ARNAUD,2013_ST60,8,1,1,1,ARNAUD,SKORNICKI,m
2013,SMADJA DAVID,2013_ST58,11,1,7,4,DAVID,SMADJA,m
2013,SMILOV DANIEL,2013_ST41,39,1,1,1,DANIEL,SMILOV,m
2013,SMITH ANDY,2013_ST16,19,2,9,5,ANDY,SMITH,m
2013,SMITH ANDY,2013_MTED2,2,2,9,5,ANDY,SMITH,m
2013,SMYRL MARC,2013_ST1,13,1,4,4,MARC,SMYRL,m
2013,SOLCHANY JEAN,2013_ST60,8,1,1,1,JEAN,SOLCHANY,m
2013,SOMMERER ERWAN,2013_ST61,7,1,2,2,ERWAN,SOMMERER,m
2013,SOMMIER ISABELLE,2013_ST53,17,1,2,2,ISABELLE,SOMMIER,f
2013,SONNTAG SELMA,2013_ST14,17,1,1,1,SELMA,SONNTAG,f
2013,SOO SIM HEUNG,2013_ST41,39,1,2,2,HEUNG,SOO SIM,m
2013,SOOSAITHASAN SOLENE,2013_ST51,17,1,1,1,SOLENE,SOOSAITHASAN,f
2013,SORIANO ERIC,2013_ST25,14,1,1,1,ERIC,SORIANO,m
2013,SOULE FOLASHADE,2013_ST48,12,1,2,2,FOLASHADE,SOULE,f
2013,SPECTOR CELINE,2013_ST31,14,1,1,1,CELINE,SPECTOR,f
2013,SPIESER CATHERINE,2013_ST6,19,1,2,2,CATHERINE,SPIESER,f
2013,SPIRE ALEXIS,2013_ST11,22,1,2,2,ALEXIS,SPIRE,m
2013,SRIDHARAN ESWARAN,2013_ST41,39,1,1,1,ESWARAN,SRIDHARAN,m
2013,STADELMAIER FRANK,2013_AD4,12,1,1,1,FRANK,STADELMAIER,m
2013,STAMBOLIS MICHAEL,2013_ST32,8,1,1,1,MICHAEL,STAMBOLIS,m
2013,STAVRIDIS STELIOS,2013_ST40,9,1,3,3,STELIOS,STAVRIDIS,m
2013,STEFFEN MONIKA,2013_ST15,10,1,2,2,MONIKA,STEFFEN,f
2013,STEINER ANDREA,2013_ST49,14,1,1,1,ANDREA,STEINER,f
2013,STIMSON JIM,2013_MTED1,24,1,1,1,JIM,STIMSON,m
2013,STORUP BERANGERE,2013_ST21,14,1,1,1,BERANGERE,STORUP,f
2013,STRNADOVA LENKA,2013_ST31,14,1,1,1,LENKA,STRNADOVA,f
2013,STROUP SARAH,2013_ST50,16,1,1,1,SARAH,STROUP,f
2013,STRUDEL SYLVIE,2013_ST26,19,1,3,3,SYLVIE,STRUDEL,f
2013,STUPARU LORENA,2013_ST63,13,1,1,1,LORENA,STUPARU,f
2013,SUREL YVES,2013_ST23,18,1,7,5,YVES,SUREL,m
2013,SZUBA MATHILDE,2013_ST62,11,1,3,2,MATHILDE,SZUBA,f
2013,TAICLET ANNE FRANCE,2013_ST24,27,2,4,3,ANNE FRANCE,TAICLET,f
2013,TAICLET ANNE FRANCE,2013_ST37,18,2,4,3,ANNE FRANCE,TAICLET,f
2013,TAIEB EMMANUEL,2013_ST58,11,1,3,3,EMMANUEL,TAIEB,m
2013,TALPIN JULIEN,2013_ST29,13,1,7,5,JULIEN,TALPIN,m
2013,TANGUY GILDAS,2013_ST2,16,1,5,5,GILDAS,TANGUY,m
2013,TASSIOPOULOS GEORGES,2013_ST25,14,1,1,1,GEORGES,TASSIOPOULOS,m
2013,TAUT CODRIN,2013_ST55,11,1,1,1,CODRIN,TAUT,m
2013,TAWFIK AMAL,2013_ST52,22,1,1,1,AMAL,TAWFIK,f
2013,TEILLET PHILIPPE,2013_ST58,11,1,2,2,PHILIPPE,TEILLET,m
2013,TELLEZ OLIVIER,2013_ST30,23,1,1,1,OLIVIER,TELLEZ,m
2013,TENENBAUM CHARLES,2013_ST43,17,1,4,3,CHARLES,TENENBAUM,m
2013,TERAN MARIA VICTORIA,2013_ST41,39,1,1,1,VICTORIA,TERAN MARIA,f
2013,THEUNS TOM,2013_ST22,8,1,2,2,TOM,THEUNS,m
2013,THIAW LUDIVINE,2013_ST65,9,1,1,1,LUDIVINE,THIAW,f
2013,THIOLLET HELENE,2013_ST44,8,2,3,2,HELENE,THIOLLET,f
2013,THIOLLET HELENE,2013_ST47,14,2,3,2,HELENE,THIOLLET,f
2013,THIVET DELPHINE,2013_ST50,16,1,2,2,DELPHINE,THIVET,f
2013,THROSSEL KATHARINE,2013_ST35,13,1,1,1,KATHARINE,THROSSEL,f
2013,TIBERJ VINCENT,2013_ST26,19,3,7,4,VINCENT,TIBERJ,m
2013,TIBERJ VINCENT,2013_ST28,15,3,7,4,VINCENT,TIBERJ,m
2013,TIBERJ VINCENT,2013_MTED1,24,3,7,4,VINCENT,TIBERJ,m
2013,TOPLAK JURIJ,2013_ST41,39,1,1,1,JURIJ,TOPLAK,m
2013,TORNY DIDIER,2013_ST20,18,1,2,2,DIDIER,TORNY,m
2013,TORREKENS CATHERINE,2013_ST29,13,1,1,1,CATHERINE,TORREKENS,f
2013,TOURNADRE JEROME,2013_ST60,8,1,1,1,JEROME,TOURNADRE,m
2013,TOURNAY VIRGINIE,2013_ST20,18,1,1,1,VIRGINIE,TOURNAY,f
2013,TOURRAILLE FANNY,2013_ST24,27,2,3,2,FANNY,TOURRAILLE,f
2013,TOURRAILLE FANNY,2013_ST33,26,2,3,2,FANNY,TOURRAILLE,f
2013,TRACHMAN MATHIEU,2013_ST33,26,1,1,1,MATHIEU,TRACHMAN,m
2013,TRAINI CHRISTOPHE,2013_ST35,13,2,4,3,CHRISTOPHE,TRAINI,m
2013,TRAINI CHRISTOPHE,2013_AD3,7,2,4,3,CHRISTOPHE,TRAINI,m
2013,TREILLE ERIC,2013_ST10,13,1,5,5,ERIC,TREILLE,m
2013,TRENESKA RENATA,2013_ST41,39,1,1,1,RENATA,TRENESKA,f
2013,TRICOIRE AURELIE,2013_ST16,19,1,1,1,AURELIE,TRICOIRE,f
2013,TROUPEL AURELIA,2013_ST27,21,1,3,2,AURELIA,TROUPEL,f
2013,TULMETS ELSA,2013_ST43,17,1,3,2,ELSA,TULMETS,f
2013,URFALINO PHILIPPE,2013_ST64,13,1,2,2,PHILIPPE,URFALINO,m
2013,UYSAL AYSEN,2013_ST25,14,1,4,4,AYSEN,UYSAL,f
2013,VADOT GUILLAUME,2013_ST12,10,1,1,1,GUILLAUME,VADOT,m
2013,VAN BIEZEN INGRID,2013_ST41,39,1,2,2,INGRID,VAN BIEZEN,f
2013,VAN INGELGOM VIRGINIE,2013_ST6,19,1,4,2,VIRGINIE,VAN INGELGOM,f
2013,VANHOENACKER MAXIME,2013_ST35,13,1,1,1,MAXIME,VANHOENACKER,m
2013,VARGAS JOSE,2013_ST41,39,1,1,1,JOSE,VARGAS,m
2013,VASSY CARINE,2013_ST21,14,1,1,1,CARINE,VASSY,f
2013,VAUCHEZ ANTOINE,2013_ST44,8,1,3,3,ANTOINE,VAUCHEZ,m
2013,VECCHIONE ELISA,2013_ST3,6,1,1,1,ELISA,VECCHIONE,f
2013,VENTURINI TOMMASO,2013_MPP5,3,1,1,1,TOMMASO,VENTURINI,m
2013,VERDIER ERIC,2013_ST30,23,1,6,4,ERIC,VERDIER,m
2013,VERGARA ALBERTO,2013_ST61,7,1,1,1,ALBERTO,VERGARA,m
2013,VERJUS ANNE,2013_ST25,14,2,2,1,ANNE,VERJUS,f
2013,VERJUS ANNE,2013_ST33,26,2,2,1,ANNE,VERJUS,f
2013,VIEIRA MATHIEU,2013_ST26,19,1,2,2,MATHIEU,VIEIRA,m
2013,VILLALBA BRUNO,2013_ST62,11,1,4,4,BRUNO,VILLALBA,m
2013,VILLAREAL AXEL,2013_ST16,19,1,2,2,AXEL,VILLAREAL,m
2013,VILLETTE VINCENT,2013_ST22,8,1,1,1,VINCENT,VILLETTE,m
2013,VILLORIA MANUEL,2013_ST41,39,1,2,2,MANUEL,VILLORIA,m
2013,VION ANTOINE,2013_ST9,14,2,6,4,ANTOINE,VION,m
2013,VION ANTOINE,2013_ST52,22,2,6,4,ANTOINE,VION,m
2013,VISIER CLAIRE,2013_ST45,12,1,3,3,CLAIRE,VISIER,f
2013,VITIELLO AUDRIC,2013_ST22,8,2,3,2,AUDRIC,VITIELLO,m
2013,VITIELLO AUDRIC,2013_ST64,13,2,3,2,AUDRIC,VITIELLO,m
2013,VIVARELLI CLEMENTINE,2013_ST59,7,1,1,1,CLEMENTINE,VIVARELLI,f
2013,VLASSIS ANTONIO,2013_ST49,14,1,1,1,ANTONIO,VLASSIS,m
2013,VLOEBERGHS WARD,2013_ST25,14,1,1,1,WARD,VLOEBERGHS,m
2013,VOETGLI MICHAEL,2013_ST32,8,1,1,1,MICHAEL,VOETGLI,m
2013,VOILLIOT CHRISTOPHE,2013_ST39,6,1,4,4,CHRISTOPHE,VOILLIOT,m
2013,VOITURIEZ TANCREDE,2013_ST49,14,1,1,1,TANCREDE,VOITURIEZ,m
2013,VON BUSEKIST ASTRID,2013_ST63,13,1,1,1,ASTRID,VON BUSEKIST,f
2013,VOZARI ANNE SOPHIE,2013_ST5,17,1,1,1,ANNE SOPHIE,VOZARI,f
2013,VUATTOUX ARTHUR,2013_ST5,17,1,2,2,ARTHUR,VUATTOUX,m
2013,WALGRAVE STEFAAN,2013_ST23,18,1,1,1,STEFAAN,WALGRAVE,m
2013,WANNEAU KRYSTEL,2013_ST62,11,1,1,1,KRYSTEL,WANNEAU,f
2013,WASINSKI CHRISTOPHE,2013_ST52,22,1,4,3,CHRISTOPHE,WASINSKI,m
2013,WATOR MONIKA,2013_ST46,13,1,1,1,MONIKA,WATOR,f
2013,WEILL PIERRE EDOUARD,2013_ST4,16,2,5,3,EDOUARD,WEILL PIERRE,m
2013,WEILL PIERRE EDOUARD,2013_ST34,9,2,5,3,EDOUARD,WEILL PIERRE,m
2013,WEISBEIN JULIEN,2013_ST7,22,3,3,1,JULIEN,WEISBEIN,m
2013,WEISBEIN JULIEN,2013_ST13,9,3,3,1,JULIEN,WEISBEIN,m
2013,WEISBEIN JULIEN,2013_ST20,18,3,3,1,JULIEN,WEISBEIN,m
2013,WESSA LISA,2013_ST35,13,1,1,1,LISA,WESSA,f
2013,WHITE JACOB,2013_ST41,39,1,1,1,JACOB,WHITE,m
2013,WILLEMS MARIE CLAIRE,2013_ST29,13,1,1,1,MARIE CLAIRE,WILLEMS,f
2013,WU CHUNG LI,2013_ST41,39,1,1,1,LI,WU CHUNG,m
2013,YON GUILLAUME,2013_ST16,19,1,1,1,GUILLAUME,YON,m
2013,ZAGANIARIS JEAN,2013_ST61,7,1,2,2,JEAN,ZAGANIARIS,m
2013,ZANETTI THOMAS,2013_ST19,15,1,1,1,THOMAS,ZANETTI,m
2015,ABELES MARC,2015_ST8,43,1,1,1,MARC,ABELES,m
2015,ABIYAGHI MARIE NOELLE,2015_ST49,9,1,1,1,MARIE NOELLE,ABIYAGHI,f
2015,ACHIN CATHERINE,2015_ST19,24,1,5,5,CATHERINE,ACHIN,f
2015,ADRAOUI MOHAMED ALI,2015_ST61,12,1,2,2,ALI,ADRAOUI MOHAMED,m
2015,AGRIKOLIANSKY ERIC,2015_ST2,16,1,4,4,ERIC,AGRIKOLIANSKY,m
2015,AIT MYRIAM,2015_ST47,14,1,3,3,MYRIAM,AIT,f
2015,AL DABAGHY CAMILLE,2015_ST59,7,1,2,2,CAMILLE,AL DABAGHY,f
2015,ALAM THOMAS,2015_ST48,8,1,5,4,THOMAS,ALAM,m
2015,ALDRIN PHILIPPE,2015_STPOPACT,19,3,11,5,PHILIPPE,ALDRIN,m
2015,ALDRIN PHILIPPE,2015_ST19,24,3,11,5,PHILIPPE,ALDRIN,m
2015,ALDRIN PHILIPPE,2015_MTED4,14,3,11,5,PHILIPPE,ALDRIN,m
2015,ALEJANDRO AUDREY,2015_ST61,12,1,1,1,AUDREY,ALEJANDRO,f
2015,ALEXANDRE AGNES,2015_ST21,20,1,1,1,AGNES,ALEXANDRE,f
2015,ALFANDARI FRANCOIS,2015_ST14,26,1,1,1,FRANCOIS,ALFANDARI,m
2015,ALLAIN MATHILDE,2015_ST50,9,1,1,1,MATHILDE,ALLAIN,f
2015,ALLAL AMIN,2015_ST49,9,2,6,4,AMIN,ALLAL,m
2015,ALLAL AMIN,2015_MTED4,14,2,6,4,AMIN,ALLAL,m
2015,ALLE CAMILLE,2015_ST32,16,1,1,1,CAMILLE,ALLE,f
2015,ALLES DELPHINE,2015_ST61,12,1,3,3,DELPHINE,ALLES,f
2015,ALLOUCH ANNABELLE,2015_ST10,21,1,3,3,ANNABELLE,ALLOUCH,f
2015,ALPHANDERY PIERRE,2015_ST18,21,1,1,1,PIERRE,ALPHANDERY,m
2015,AMIEL BASTIEN,2015_ST10,21,1,2,2,BASTIEN,AMIEL,m
2015,ANDERFUHREN SIMON,2015_ST54,17,1,1,1,SIMON,ANDERFUHREN,m
2015,ANGELINI LORENZO,2015_MTED5,8,1,1,1,LORENZO,ANGELINI,m
2015,ANQUETIN VIRGINIE,2015_ST22,11,1,2,2,VIRGINIE,ANQUETIN,f
